Attention,Meditation,Eye Blink,Average,Emotion,Intensity
42,38,14,31.33333333,Concentrated,Medium
27,45,3,25.0,Relaxed,Low
97,27,11,45.0,Happy,Medium
94,56,21,57.0,Fear,Medium
88,6,2,32.0,Concentrated,Medium
93,44,15,50.66666667,Happy,Medium
9,84,17,36.66666667,Concentrated,Medium
93,2,19,38.0,Concentrated,Medium
27,63,20,36.66666667,Concentrated,Medium
82,87,15,61.33333333,Fear,High
87,46,9,47.33333333,Happy,Medium
67,34,4,35.0,Concentrated,Medium
79,20,4,34.33333333,Concentrated,Medium
62,6,11,26.33333333,Relaxed,Low
82,61,4,49.0,Happy,Medium
21,8,17,15.33333333,Relaxed,Low
92,46,5,47.66666667,Happy,Medium
4,73,7,28.0,Relaxed,Low
18,98,3,39.66666667,Concentrated,Medium
70,13,19,34.0,Concentrated,Medium
46,10,12,22.66666667,Relaxed,Low
72,37,14,41.0,Concentrated,Medium
77,35,10,40.66666667,Concentrated,Medium
59,43,6,36.0,Concentrated,Medium
63,89,20,57.33333333,Fear,Medium
51,8,18,25.66666667,Relaxed,Low
29,87,11,42.33333333,Drunker,Medium
84,55,10,49.66666667,Happy,Medium
37,83,7,42.33333333,Drunker,Medium
98,22,18,46.0,Happy,Medium
49,12,21,27.33333333,Relaxed,Low
29,23,4,18.66666667,Relaxed,Low
100,49,14,54.33333333,Happy,Medium
44,90,13,49.0,Happy,Medium
32,10,1,14.33333333,Drunker,Low
78,57,6,47.0,Happy,Medium
64,23,8,31.66666667,Concentrated,Medium
12,97,4,37.66666667,Concentrated,Medium
6,78,18,34.0,Concentrated,Medium
77,71,17,55.0,Happy,Medium
23,21,17,20.33333333,Relaxed,Low
17,49,12,26.0,Relaxed,Low
16,10,19,15.0,Relaxed,Low
64,85,8,52.33333333,Happy,Medium
95,27,5,42.33333333,Drunker,Medium
12,51,2,21.66666667,Relaxed,Low
82,36,4,40.66666667,Concentrated,Medium
47,60,14,40.33333333,Concentrated,Medium
48,22,14,28.0,Relaxed,Low
77,92,10,59.66666667,Fear,Medium
83,70,19,57.33333333,Fear,Medium
8,91,7,35.33333333,Concentrated,Medium
53,13,12,26.0,Relaxed,Low
70,91,13,58.0,Fear,Medium
87,25,9,40.33333333,Concentrated,Medium
94,14,8,38.66666667,Concentrated,Medium
41,48,4,31.0,Concentrated,Medium
42,38,17,32.33333333,Concentrated,Medium
4,58,13,25.0,Relaxed,Low
24,33,8,21.66666667,Relaxed,Low
69,81,1,50.33333333,Happy,Medium
38,53,14,35.0,Concentrated,Medium
46,57,5,36.0,Concentrated,Medium
39,83,19,47.0,Happy,Medium
6,8,12,8.666666667,Sad,Low
36,68,10,38.0,Concentrated,Medium
38,6,1,15.0,Relaxed,Low
91,47,8,48.66666667,Happy,Medium
82,44,13,46.33333333,Happy,Medium
41,33,16,30.0,Concentrated,Medium
37,58,9,34.66666667,Concentrated,Medium
18,49,14,27.0,Relaxed,Low
45,65,13,41.0,Concentrated,Medium
24,83,11,39.33333333,Concentrated,Medium
26,37,4,22.33333333,Relaxed,Low
65,65,11,47.0,Happy,Medium
85,14,12,37.0,Concentrated,Medium
37,15,17,23.0,Relaxed,Low
95,67,2,54.66666667,Happy,Medium
33,49,21,34.33333333,Concentrated,Medium
83,89,20,64.0,Fear,High
11,20,9,13.33333333,Sad,Low
51,68,19,46.0,Happy,Medium
89,43,19,50.33333333,Happy,Medium
86,26,9,40.33333333,Concentrated,Medium
95,61,19,58.33333333,Fear,Medium
97,48,14,53.0,Happy,Medium
69,37,21,42.33333333,Drunker,Medium
29,88,7,41.33333333,Concentrated,Medium
43,26,11,26.66666667,Relaxed,Low
40,47,12,33.0,Concentrated,Medium
51,100,13,54.66666667,Happy,Medium
41,22,18,27.0,Relaxed,Low
39,45,21,35.0,Concentrated,Medium
9,69,21,33.0,Concentrated,Medium
44,32,10,28.66666667,Drunker,Low
97,57,5,53.0,Happy,Medium
12,72,17,33.66666667,Concentrated,Medium
49,31,3,27.66666667,Relaxed,Low
60,77,17,51.33333333,Happy,Medium
85,96,19,66.66666667,Fear,High
80,32,20,44.0,Happy,Medium
50,40,11,33.66666667,Concentrated,Medium
55,32,18,35.0,Concentrated,Medium
66,8,19,31.0,Concentrated,Medium
96,72,20,62.66666667,Fear,High
29,64,9,34.0,Concentrated,Medium
6,33,9,16.0,Relaxed,Low
63,76,11,50.0,Happy,Medium
11,49,15,25.0,Relaxed,Low
81,91,7,59.66666667,Fear,Medium
78,44,2,41.33333333,Concentrated,Medium
24,95,10,43.0,Happy,Medium
45,75,3,41.0,Concentrated,Medium
11,22,17,16.66666667,Relaxed,Low
67,38,20,41.66666667,Concentrated,Medium
85,15,11,37.0,Concentrated,Medium
42,45,11,32.66666667,Concentrated,Medium
12,43,19,24.66666667,Relaxed,Low
96,25,12,44.33333333,Happy,Medium
36,96,17,49.66666667,Happy,Medium
61,53,18,44.0,Happy,Medium
1,9,8,6.0,Sad,Low
89,32,15,45.33333333,Happy,Medium
16,2,10,9.333333333,Sad,Low
17,48,8,24.33333333,Relaxed,Low
96,46,2,48.0,Happy,Medium
33,94,21,49.33333333,Happy,Medium
19,67,6,30.66666667,Concentrated,Medium
33,37,11,27.0,Relaxed,Low
42,90,7,46.33333333,Happy,Medium
77,72,10,53.0,Happy,Medium
14,68,13,31.66666667,Concentrated,Medium
93,90,6,63.0,Fear,High
52,52,19,41.0,Concentrated,Medium
91,26,19,45.33333333,Happy,Medium
62,5,13,26.66666667,Relaxed,Low
54,68,5,42.33333333,Drunker,Medium
67,42,10,39.66666667,Concentrated,Medium
21,63,9,31.0,Concentrated,Medium
12,24,17,17.66666667,Relaxed,Low
53,4,3,20.0,Relaxed,Low
36,52,9,32.33333333,Concentrated,Medium
26,48,10,28.0,Relaxed,Low
19,5,2,8.666666667,Sad,Low
35,69,18,40.66666667,Concentrated,Medium
41,97,10,49.33333333,Happy,Medium
88,54,1,47.66666667,Happy,Medium
34,52,5,30.33333333,Concentrated,Medium
60,91,14,55.0,Happy,Medium
90,55,10,51.66666667,Happy,Medium
100,6,13,39.66666667,Concentrated,Medium
29,44,9,27.33333333,Relaxed,Low
57,33,20,36.66666667,Concentrated,Medium
76,12,8,32.0,Concentrated,Medium
73,97,16,62.0,Fear,High
14,23,6,14.33333333,Drunker,Low
94,3,2,33.0,Concentrated,Medium
76,41,6,41.0,Concentrated,Medium
48,90,5,47.66666667,Happy,Medium
72,13,14,33.0,Concentrated,Medium
19,80,16,38.33333333,Concentrated,Medium
60,9,12,27.0,Relaxed,Low
90,8,1,33.0,Concentrated,Medium
18,59,2,26.33333333,Relaxed,Low
31,32,15,26.0,Relaxed,Low
79,82,19,60.0,Fear,High
3,60,2,21.66666667,Relaxed,Low
77,20,7,34.66666667,Concentrated,Medium
74,92,13,59.66666667,Fear,Medium
77,69,11,52.33333333,Happy,Medium
86,33,14,44.33333333,Happy,Medium
96,79,7,60.66666667,Fear,High
19,30,14,21.0,Relaxed,Low
91,7,17,38.33333333,Concentrated,Medium
37,49,9,31.66666667,Concentrated,Medium
96,38,19,51.0,Happy,Medium
30,78,2,36.66666667,Concentrated,Medium
80,34,3,39.0,Concentrated,Medium
54,30,14,32.66666667,Concentrated,Medium
100,53,3,52.0,Happy,Medium
5,64,12,27.0,Relaxed,Low
88,33,20,47.0,Happy,Medium
47,36,1,28.0,Relaxed,Low
62,18,17,32.33333333,Concentrated,Medium
42,94,8,48.0,Happy,Medium
13,80,7,33.33333333,Concentrated,Medium
94,7,19,40.0,Concentrated,Medium
3,44,20,22.33333333,Relaxed,Low
80,45,10,45.0,Happy,Medium
93,13,12,39.33333333,Concentrated,Medium
14,43,18,25.0,Relaxed,Low
47,73,4,41.33333333,Concentrated,Medium
79,78,15,57.33333333,Fear,Medium
1,80,17,32.66666667,Concentrated,Medium
91,26,18,45.0,Happy,Medium
58,70,5,44.33333333,Happy,Medium
70,10,1,27.0,Relaxed,Low
60,87,16,54.33333333,Happy,Medium
25,39,21,28.33333333,Drunker,Low
81,23,18,40.66666667,Concentrated,Medium
41,20,2,21.0,Relaxed,Low
54,25,20,33.0,Concentrated,Medium
50,19,8,25.66666667,Relaxed,Low
91,9,19,39.66666667,Concentrated,Medium
64,25,21,36.66666667,Concentrated,Medium
60,79,7,48.66666667,Happy,Medium
74,45,13,44.0,Happy,Medium
6,76,15,32.33333333,Concentrated,Medium
13,58,14,28.33333333,Drunker,Low
4,8,3,5.0,Drunker,Low
46,95,12,51.0,Happy,Medium
61,51,17,43.0,Happy,Medium
42,40,15,32.33333333,Concentrated,Medium
87,64,4,51.66666667,Happy,Medium
44,68,20,44.0,Happy,Medium
57,80,5,47.33333333,Happy,Medium
52,4,7,21.0,Relaxed,Low
78,88,4,56.66666667,Drunker,Medium
90,77,4,57.0,Fear,Medium
63,24,11,32.66666667,Concentrated,Medium
16,5,7,9.333333333,Sad,Low
33,54,8,31.66666667,Concentrated,Medium
51,15,8,24.66666667,Relaxed,Low
31,90,17,46.0,Happy,Medium
13,48,7,22.66666667,Relaxed,Low
22,27,20,23.0,Relaxed,Low
93,36,7,45.33333333,Happy,Medium
24,77,17,39.33333333,Concentrated,Medium
34,4,7,15.0,Relaxed,Low
29,89,12,43.33333333,Happy,Medium
2,35,10,15.66666667,Relaxed,Low
6,20,11,12.33333333,Sad,Low
2,25,9,12.0,Sad,Low
57,4,6,22.33333333,Relaxed,Low
5,30,18,17.66666667,Relaxed,Low
55,17,6,26.0,Relaxed,Low
83,24,21,42.66666667,Drunker,Medium
59,97,20,58.66666667,Fear,Medium
32,87,17,45.33333333,Happy,Medium
47,60,21,42.66666667,Drunker,Medium
25,47,2,24.66666667,Relaxed,Low
79,24,14,39.0,Concentrated,Medium
18,43,12,24.33333333,Relaxed,Low
25,72,11,36.0,Concentrated,Medium
63,86,5,51.33333333,Happy,Medium
77,82,3,54.0,Happy,Medium
17,7,20,14.66666667,Drunker,Low
55,30,17,34.0,Concentrated,Medium
29,11,1,13.66666667,Sad,Low
19,81,12,37.33333333,Concentrated,Medium
47,28,5,26.66666667,Relaxed,Low
59,90,6,51.66666667,Happy,Medium
82,54,10,48.66666667,Happy,Medium
25,100,6,43.66666667,Happy,Medium
35,92,6,44.33333333,Happy,Medium
26,4,6,12.0,Sad,Low
86,51,5,47.33333333,Happy,Medium
93,42,17,50.66666667,Happy,Medium
48,96,9,51.0,Happy,Medium
44,18,2,21.33333333,Relaxed,Low
75,74,18,55.66666667,Happy,Medium
49,59,11,39.66666667,Concentrated,Medium
32,90,5,42.33333333,Drunker,Medium
13,66,5,28.0,Relaxed,Low
86,98,11,65.0,Fear,High
74,87,1,54.0,Happy,Medium
32,71,5,36.0,Concentrated,Medium
14,77,17,36.0,Concentrated,Medium
13,78,8,33.0,Concentrated,Medium
88,80,19,62.33333333,Fear,High
17,58,21,32.0,Concentrated,Medium
82,66,17,55.0,Happy,Medium
13,73,14,33.33333333,Concentrated,Medium
39,14,4,19.0,Relaxed,Low
81,70,1,50.66666667,Happy,Medium
5,96,11,37.33333333,Concentrated,Medium
92,2,11,35.0,Concentrated,Medium
67,76,4,49.0,Happy,Medium
48,71,17,45.33333333,Happy,Medium
8,92,17,39.0,Concentrated,Medium
77,65,20,54.0,Happy,Medium
10,64,6,26.66666667,Relaxed,Low
6,13,11,10.0,Sad,Low
60,89,19,56.0,Happy,Medium
36,22,2,20.0,Relaxed,Low
59,59,4,40.66666667,Concentrated,Medium
86,48,14,49.33333333,Happy,Medium
92,44,8,48.0,Happy,Medium
71,37,4,37.33333333,Concentrated,Medium
16,99,11,42.0,Concentrated,Medium
58,32,5,31.66666667,Concentrated,Medium
99,68,14,60.33333333,Fear,High
6,24,12,14.0,Sad,Low
49,7,5,20.33333333,Relaxed,Low
91,75,5,57.0,Fear,Medium
33,8,8,16.33333333,Relaxed,Low
78,53,12,47.66666667,Happy,Medium
86,33,14,44.33333333,Happy,Medium
15,52,12,26.33333333,Relaxed,Low
8,42,8,19.33333333,Relaxed,Low
56,95,8,53.0,Happy,Medium
28,50,5,27.66666667,Relaxed,Low
99,36,1,45.33333333,Happy,Medium
55,33,12,33.33333333,Concentrated,Medium
11,44,1,18.66666667,Relaxed,Low
54,85,11,50.0,Happy,Medium
77,52,19,49.33333333,Happy,Medium
52,60,20,44.0,Happy,Medium
14,19,14,15.66666667,Relaxed,Low
77,74,10,53.66666667,Happy,Medium
22,46,7,25.0,Relaxed,Low
78,51,3,44.0,Happy,Medium
9,76,11,32.0,Concentrated,Medium
29,12,9,16.66666667,Relaxed,Low
39,89,15,47.66666667,Happy,Medium
72,92,2,55.33333333,Happy,Medium
25,56,17,32.66666667,Concentrated,Medium
6,2,18,8.666666667,Sad,Low
43,74,7,41.33333333,Concentrated,Medium
3,42,4,16.33333333,Relaxed,Low
18,39,8,21.66666667,Relaxed,Low
26,34,10,23.33333333,Relaxed,Low
64,93,9,55.33333333,Happy,Medium
92,78,5,58.33333333,Fear,Medium
5,72,13,30.0,Concentrated,Medium
90,75,19,61.33333333,Fear,High
67,29,2,32.66666667,Concentrated,Medium
81,59,2,47.33333333,Happy,Medium
94,1,4,33.0,Concentrated,Medium
41,85,18,48.0,Happy,Medium
68,35,7,36.66666667,Concentrated,Medium
75,98,4,59.0,Fear,Medium
18,93,4,38.33333333,Concentrated,Medium
66,47,17,43.33333333,Happy,Medium
95,71,5,57.0,Fear,Medium
87,4,11,34.0,Concentrated,Medium
13,63,17,31.0,Concentrated,Medium
71,81,9,53.66666667,Happy,Medium
76,68,5,49.66666667,Happy,Medium
81,8,19,36.0,Concentrated,Medium
11,63,14,29.33333333,Concentrated,Low
80,43,11,44.66666667,Happy,Medium
35,47,21,34.33333333,Concentrated,Medium
32,3,13,16.0,Relaxed,Low
70,67,19,52.0,Happy,Medium
4,72,6,27.33333333,Relaxed,Low
67,11,11,29.66666667,Concentrated,Low
21,53,14,29.33333333,Concentrated,Low
52,81,19,50.66666667,Happy,Medium
68,85,1,51.33333333,Happy,Medium
6,21,4,10.33333333,Sad,Low
31,99,21,50.33333333,Happy,Medium
30,59,19,36.0,Concentrated,Medium
21,82,19,40.66666667,Concentrated,Medium
1,14,13,9.333333333,Sad,Low
14,33,5,17.33333333,Relaxed,Low
55,31,13,33.0,Concentrated,Medium
45,23,16,28.0,Relaxed,Low
33,10,15,19.33333333,Relaxed,Low
11,11,2,8.0,Sad,Low
94,49,5,49.33333333,Happy,Medium
94,67,7,56.0,Happy,Medium
43,55,21,39.66666667,Concentrated,Medium
71,78,8,52.33333333,Happy,Medium
5,86,16,35.66666667,Concentrated,Medium
47,61,20,42.66666667,Drunker,Medium
9,35,13,19.0,Relaxed,Low
10,90,8,36.0,Concentrated,Medium
69,40,14,41.0,Concentrated,Medium
45,95,6,48.66666667,Happy,Medium
2,67,8,25.66666667,Relaxed,Low
86,81,13,60.0,Fear,High
14,11,21,15.33333333,Relaxed,Low
10,82,3,31.66666667,Concentrated,Medium
70,24,3,32.33333333,Concentrated,Medium
77,61,9,49.0,Happy,Medium
2,27,14,14.33333333,Drunker,Low
42,25,19,28.66666667,Drunker,Low
100,33,14,49.0,Happy,Medium
26,17,14,19.0,Relaxed,Low
44,4,12,20.0,Relaxed,Low
59,90,11,53.33333333,Happy,Medium
15,63,15,31.0,Concentrated,Medium
39,87,4,43.33333333,Happy,Medium
83,1,20,34.66666667,Concentrated,Medium
88,74,6,56.0,Happy,Medium
100,89,13,67.33333333,Fear,High
11,31,8,16.66666667,Relaxed,Low
56,64,7,42.33333333,Drunker,Medium
1,69,8,26.0,Relaxed,Low
47,69,11,42.33333333,Drunker,Medium
5,2,20,9.0,Sad,Low
55,27,12,31.33333333,Concentrated,Medium
72,48,6,42.0,Concentrated,Medium
61,86,5,50.66666667,Happy,Medium
90,94,1,61.66666667,Fear,High
70,33,4,35.66666667,Concentrated,Medium
73,74,21,56.0,Happy,Medium
53,100,17,56.66666667,Drunker,Medium
3,48,1,17.33333333,Relaxed,Low
79,80,14,57.66666667,Fear,Medium
59,53,4,38.66666667,Concentrated,Medium
54,49,11,38.0,Concentrated,Medium
51,31,4,28.66666667,Drunker,Low
82,91,20,64.33333333,Fear,High
41,70,5,38.66666667,Concentrated,Medium
8,41,1,16.66666667,Relaxed,Low
78,74,12,54.66666667,Happy,Medium
63,5,6,24.66666667,Relaxed,Low
24,67,5,32.0,Concentrated,Medium
49,44,3,32.0,Concentrated,Medium
18,32,5,18.33333333,Relaxed,Low
8,58,13,26.33333333,Relaxed,Low
88,60,15,54.33333333,Happy,Medium
10,57,16,27.66666667,Relaxed,Low
68,12,11,30.33333333,Concentrated,Medium
5,2,15,7.333333333,Sad,Low
74,6,5,28.33333333,Drunker,Low
39,49,4,30.66666667,Concentrated,Medium
42,50,10,34.0,Concentrated,Medium
1,39,13,17.66666667,Relaxed,Low
53,24,12,29.66666667,Concentrated,Low
76,52,9,45.66666667,Happy,Medium
6,64,17,29.0,Concentrated,Low
81,35,20,45.33333333,Happy,Medium
76,4,11,30.33333333,Concentrated,Medium
75,26,1,34.0,Concentrated,Medium
40,14,10,21.33333333,Relaxed,Low
30,63,15,36.0,Concentrated,Medium
56,1,3,20.0,Relaxed,Low
95,38,6,46.33333333,Happy,Medium
69,29,11,36.33333333,Concentrated,Medium
4,18,13,11.66666667,Sad,Low
35,54,14,34.33333333,Concentrated,Medium
87,24,21,44.0,Happy,Medium
1,12,16,9.666666667,Sad,Low
42,60,14,38.66666667,Concentrated,Medium
50,58,3,37.0,Concentrated,Medium
8,39,10,19.0,Relaxed,Low
64,40,18,40.66666667,Concentrated,Medium
63,54,3,40.0,Concentrated,Medium
88,90,3,60.33333333,Fear,High
1,26,14,13.66666667,Sad,Low
15,49,20,28.0,Relaxed,Low
56,57,9,40.66666667,Concentrated,Medium
30,22,13,21.66666667,Relaxed,Low
86,9,15,36.66666667,Concentrated,Medium
43,36,3,27.33333333,Relaxed,Low
63,39,5,35.66666667,Concentrated,Medium
48,92,21,53.66666667,Happy,Medium
92,35,8,45.0,Happy,Medium
82,93,15,63.33333333,Fear,High
79,93,16,62.66666667,Fear,High
74,2,5,27.0,Relaxed,Low
62,5,1,22.66666667,Relaxed,Low
28,7,1,12.0,Sad,Low
100,90,13,67.66666667,Fear,High
49,82,2,44.33333333,Happy,Medium
37,47,15,33.0,Concentrated,Medium
42,76,3,40.33333333,Concentrated,Medium
85,97,5,62.33333333,Fear,High
63,76,1,46.66666667,Happy,Medium
90,31,19,46.66666667,Happy,Medium
58,46,14,39.33333333,Concentrated,Medium
32,68,9,36.33333333,Concentrated,Medium
80,27,5,37.33333333,Concentrated,Medium
15,71,8,31.33333333,Concentrated,Medium
62,3,17,27.33333333,Relaxed,Low
96,53,7,52.0,Happy,Medium
68,59,6,44.33333333,Happy,Medium
15,92,10,39.0,Concentrated,Medium
87,21,14,40.66666667,Concentrated,Medium
23,1,10,11.33333333,Sad,Low
76,72,7,51.66666667,Happy,Medium
84,6,13,34.33333333,Concentrated,Medium
41,64,20,41.66666667,Concentrated,Medium
31,96,18,48.33333333,Happy,Medium
93,41,1,45.0,Happy,Medium
51,72,16,46.33333333,Happy,Medium
85,8,8,33.66666667,Concentrated,Medium
73,17,3,31.0,Concentrated,Medium
52,10,18,26.66666667,Relaxed,Low
42,39,13,31.33333333,Concentrated,Medium
11,75,16,34.0,Concentrated,Medium
26,56,10,30.66666667,Concentrated,Medium
56,55,3,38.0,Concentrated,Medium
28,80,7,38.33333333,Concentrated,Medium
69,64,8,47.0,Happy,Medium
4,64,12,26.66666667,Relaxed,Low
3,73,16,30.66666667,Concentrated,Medium
84,74,1,53.0,Happy,Medium
97,74,14,61.66666667,Fear,High
65,61,10,45.33333333,Happy,Medium
92,21,16,43.0,Happy,Medium
7,99,6,37.33333333,Concentrated,Medium
50,21,9,26.66666667,Relaxed,Low
73,90,6,56.33333333,Drunker,Medium
26,65,5,32.0,Concentrated,Medium
97,98,12,69.0,Fear,High
28,35,16,26.33333333,Relaxed,Low
38,34,13,28.33333333,Drunker,Low
73,86,15,58.0,Fear,Medium
30,36,4,23.33333333,Relaxed,Low
94,83,18,65.0,Fear,High
68,47,13,42.66666667,Drunker,Medium
48,77,1,42.0,Concentrated,Medium
7,63,4,24.66666667,Relaxed,Low
66,95,19,60.0,Fear,High
92,63,21,58.66666667,Fear,Medium
100,82,8,63.33333333,Fear,High
83,19,9,37.0,Concentrated,Medium
9,54,4,22.33333333,Relaxed,Low
43,34,13,30.0,Concentrated,Medium
10,15,8,11.0,Sad,Low
4,11,3,6.0,Sad,Low
55,56,18,43.0,Happy,Medium
16,49,2,22.33333333,Relaxed,Low
74,58,8,46.66666667,Happy,Medium
15,20,14,16.33333333,Relaxed,Low
68,15,21,34.66666667,Concentrated,Medium
55,25,8,29.33333333,Concentrated,Low
8,84,12,34.66666667,Concentrated,Medium
7,43,15,21.66666667,Relaxed,Low
27,78,17,40.66666667,Concentrated,Medium
9,53,16,26.0,Relaxed,Low
38,45,14,32.33333333,Concentrated,Medium
84,98,1,61.0,Fear,High
20,20,14,18.0,Relaxed,Low
75,92,1,56.0,Happy,Medium
2,94,7,34.33333333,Concentrated,Medium
40,56,8,34.66666667,Concentrated,Medium
13,29,19,20.33333333,Relaxed,Low
41,26,1,22.66666667,Relaxed,Low
18,7,21,15.33333333,Relaxed,Low
10,40,9,19.66666667,Relaxed,Low
70,28,15,37.66666667,Concentrated,Medium
18,100,19,45.66666667,Happy,Medium
66,8,10,28.0,Relaxed,Low
25,10,6,13.66666667,Sad,Low
89,97,18,68.0,Fear,High
19,89,12,40.0,Concentrated,Medium
33,41,2,25.33333333,Relaxed,Low
83,91,10,61.33333333,Fear,High
6,44,2,17.33333333,Relaxed,Low
68,3,11,27.33333333,Relaxed,Low
70,76,1,49.0,Happy,Medium
77,73,21,57.0,Fear,Medium
91,6,13,36.66666667,Concentrated,Medium
58,34,2,31.33333333,Concentrated,Medium
70,27,18,38.33333333,Concentrated,Medium
94,75,5,58.0,Fear,Medium
34,22,19,25.0,Relaxed,Low
65,87,4,52.0,Happy,Medium
28,95,6,43.0,Happy,Medium
10,22,10,14.0,Sad,Low
59,95,13,55.66666667,Happy,Medium
65,27,19,37.0,Concentrated,Medium
21,72,16,36.33333333,Concentrated,Medium
54,1,13,22.66666667,Relaxed,Low
99,5,5,36.33333333,Concentrated,Medium
48,63,16,42.33333333,Drunker,Medium
7,77,18,34.0,Concentrated,Medium
19,64,14,32.33333333,Concentrated,Medium
52,5,18,25.0,Relaxed,Low
39,50,15,34.66666667,Concentrated,Medium
4,81,17,34.0,Concentrated,Medium
53,20,3,25.33333333,Relaxed,Low
4,15,11,10.0,Sad,Low
38,6,16,20.0,Relaxed,Low
1,33,14,16.0,Relaxed,Low
91,88,12,63.66666667,Fear,High
61,63,10,44.66666667,Happy,Medium
71,4,13,29.33333333,Concentrated,Low
10,22,5,12.33333333,Sad,Low
35,22,16,24.33333333,Relaxed,Low
60,69,9,46.0,Happy,Medium
18,84,1,34.33333333,Concentrated,Medium
84,81,11,58.66666667,Fear,Medium
75,77,17,56.33333333,Drunker,Medium
54,16,4,24.66666667,Relaxed,Low
60,95,4,53.0,Happy,Medium
78,7,20,35.0,Concentrated,Medium
80,31,7,39.33333333,Concentrated,Medium
96,42,14,50.66666667,Happy,Medium
80,53,17,50.0,Happy,Medium
25,15,16,18.66666667,Relaxed,Low
22,33,13,22.66666667,Relaxed,Low
98,8,8,38.0,Concentrated,Medium
96,44,14,51.33333333,Happy,Medium
9,40,16,21.66666667,Relaxed,Low
97,23,12,44.0,Happy,Medium
93,90,18,67.0,Fear,High
26,17,16,19.66666667,Relaxed,Low
25,83,12,40.0,Concentrated,Medium
84,66,14,54.66666667,Happy,Medium
2,34,2,12.66666667,Sad,Low
62,77,15,51.33333333,Happy,Medium
22,88,11,40.33333333,Concentrated,Medium
42,15,6,21.0,Relaxed,Low
29,88,8,41.66666667,Concentrated,Medium
73,27,21,40.33333333,Concentrated,Medium
78,75,13,55.33333333,Happy,Medium
19,51,9,26.33333333,Relaxed,Low
47,17,5,23.0,Relaxed,Low
100,29,7,45.33333333,Happy,Medium
32,30,4,22.0,Relaxed,Low
44,89,3,45.33333333,Happy,Medium
24,80,21,41.66666667,Concentrated,Medium
8,42,21,23.66666667,Relaxed,Low
46,80,7,44.33333333,Happy,Medium
52,55,19,42.0,Concentrated,Medium
100,16,20,45.33333333,Happy,Medium
19,61,11,30.33333333,Concentrated,Medium
40,89,7,45.33333333,Happy,Medium
79,24,20,41.0,Concentrated,Medium
12,12,18,14.0,Sad,Low
62,63,16,47.0,Happy,Medium
79,1,8,29.33333333,Concentrated,Low
88,93,18,66.33333333,Fear,High
52,14,16,27.33333333,Relaxed,Low
10,84,10,34.66666667,Concentrated,Medium
48,24,8,26.66666667,Relaxed,Low
82,20,3,35.0,Concentrated,Medium
89,40,2,43.66666667,Happy,Medium
49,16,3,22.66666667,Relaxed,Low
93,33,1,42.33333333,Drunker,Medium
28,15,1,14.66666667,Drunker,Low
67,2,16,28.33333333,Drunker,Low
85,10,16,37.0,Concentrated,Medium
8,50,19,25.66666667,Relaxed,Low
29,68,1,32.66666667,Concentrated,Medium
50,70,15,45.0,Happy,Medium
79,50,21,50.0,Happy,Medium
41,22,20,27.66666667,Relaxed,Low
76,64,19,53.0,Happy,Medium
55,58,17,43.33333333,Happy,Medium
74,82,15,57.0,Fear,Medium
10,95,3,36.0,Concentrated,Medium
29,5,5,13.0,Sad,Low
100,7,10,39.0,Concentrated,Medium
90,24,2,38.66666667,Concentrated,Medium
46,100,15,53.66666667,Happy,Medium
4,100,17,40.33333333,Concentrated,Medium
64,26,3,31.0,Concentrated,Medium
39,81,5,41.66666667,Concentrated,Medium
94,99,18,70.33333333,Drunker,High
17,41,8,22.0,Relaxed,Low
83,59,12,51.33333333,Happy,Medium
100,68,18,62.0,Fear,High
40,9,11,20.0,Relaxed,Low
71,88,8,55.66666667,Happy,Medium
93,95,9,65.66666667,Fear,High
84,68,21,57.66666667,Fear,Medium
14,60,13,29.0,Concentrated,Low
99,6,17,40.66666667,Concentrated,Medium
84,28,11,41.0,Concentrated,Medium
27,57,5,29.66666667,Concentrated,Low
51,43,3,32.33333333,Concentrated,Medium
27,40,19,28.66666667,Drunker,Low
6,75,9,30.0,Concentrated,Medium
65,11,14,30.0,Concentrated,Medium
10,20,3,11.0,Sad,Low
89,38,8,45.0,Happy,Medium
51,84,16,50.33333333,Happy,Medium
29,5,20,18.0,Relaxed,Low
64,100,1,55.0,Happy,Medium
69,33,21,41.0,Concentrated,Medium
55,40,5,33.33333333,Concentrated,Medium
12,60,15,29.0,Concentrated,Low
71,84,18,57.66666667,Fear,Medium
27,57,1,28.33333333,Drunker,Low
48,50,11,36.33333333,Concentrated,Medium
66,68,18,50.66666667,Happy,Medium
39,89,9,45.66666667,Happy,Medium
69,25,14,36.0,Concentrated,Medium
32,76,21,43.0,Happy,Medium
35,95,11,47.0,Happy,Medium
54,17,6,25.66666667,Relaxed,Low
98,59,4,53.66666667,Happy,Medium
3,14,3,6.666666667,Sad,Low
92,9,4,35.0,Concentrated,Medium
32,59,12,34.33333333,Concentrated,Medium
80,83,13,58.66666667,Fear,Medium
79,2,3,28.0,Relaxed,Low
43,63,9,38.33333333,Concentrated,Medium
42,82,17,47.0,Happy,Medium
55,27,14,32.0,Concentrated,Medium
18,97,14,43.0,Happy,Medium
32,59,13,34.66666667,Concentrated,Medium
22,10,15,15.66666667,Relaxed,Low
85,14,3,34.0,Concentrated,Medium
96,88,10,64.66666667,Fear,High
27,29,20,25.33333333,Relaxed,Low
9,80,11,33.33333333,Concentrated,Medium
64,76,19,53.0,Happy,Medium
81,16,1,32.66666667,Concentrated,Medium
69,48,19,45.33333333,Happy,Medium
